Switzerland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Consumer Price Index, Total, Base Month December 2020, Index;Consumer Price Index, Core CPI, Total Excluding Fresh & Seasonal Products, Energy & Fuels, Index;Consumer Price Index, Goods Categories, Goods, Index;Consumer Price Index, Goods Categories, Services, Index;Consumer Price Index, Housing & Energy, Index;Consumer Price Index, Food & Non-Alcoholic Beverages, Index;Consumer Price Index, Transport, Index;Consumer Price Index, Health, Index;Consumer Price Index, Clothing & Footwear, Index;Consumer Price Index, Alcoholic Beverages & Tobacco, Index;Consumer Price Index, Household Furniture & Furnishings & Routine Maintenance, Index;Consumer Price Index, Restaurants & Hotels, Index;Consumer Price Index, Recreation & Culture, Index;Consumer Price Index, Communications, Index;Consumer Price Index, Education, Index;Producer Price Index, Goods Categories, Non-Durable Consumer Goods, Index;Producer Price Index, Goods Categories, Durable Consumer Goods, Index;Producer Price Index, Manufactured Goods, Index;Producer Price Index, Goods Categories, Intermediary Goods, Index;Producer Price Index, Pharmaceutical Products, Index;Producer Price Index, Goods Categories, Energy, Index;Producer Price Index, Goods Categories, Investment Goods, Index;Producer Price Index, Machines, Index;Producer Price Index, Electricity, Index;Producer Price Index, Metals & Metal Semi-Products, Index;Producer Price Index, Mineral Oil Products, Index;Producer Price Index, Food & Feed, Index;Producer Price Index, Vehicles & Vehicle Parts, Index;Monetary Statistics, Monetary Aggregates, M0, Total, CHF;Monetary Statistics, Monetary Aggregates, M1, Total, CHF;Monetary Statistics, Monetary Aggregates, M2, Total, CHF;Monetary Statistics, Monetary Aggregates, M3, Total, CHF;Switzerland, Yield Curve, Spot Interest Rates, Swiss National Bank, 10 Year, Yield;Switzerland, Yield Curve, Spot Interest Rates, Swiss National Bank, 1 Year, Yield;Switzerland, Repo Rates, SIX Swiss Exchange/SNB, Swiss Average Rate, End of Day, 3 Month, Fixing;Switzerland, Repo Rates, SIX Swiss Exchange/SNB, Swiss Average Rate, End of Day, 6 Month, Fixing
01.07.1991;81.5395;;97.6378;71.3858;65.4621;91.8929;81.9738;88.6919;93.2402;64.3739;100.4307;63.2538;102.3789;203.0813;55.0493;;;;;;;;;;;;;;29050000000;1.11461E+11;2.2822E+11;3.63319E+11;5.996;7.451;;
01.08.1991;81.9637;;97.5786;72.1063;65.4444;91.6296;81.8465;88.6919;93.2402;64.7403;100.4307;62.8815;107.7627;203.0813;56.7175;;;;;;;;;;;;;;28857000000;1.11159E+11;2.28436E+11;3.62845E+11;6.107;7.501;;
01.09.1991;82.1225;;97.9605;72.1272;65.7054;91.3024;82.0793;88.7239;94.1953;64.7403;101.157;62.8815;107.7627;203.1522;56.7175;;;;;;;;;;;;;;28744000000;1.13294E+11;2.30603E+11;3.64706E+11;6.198;7.39;;
01.10.1991;82.1951;;98.0283;72.2025;65.8862;91.3145;82.0605;89.0281;94.1953;64.7403;101.157;62.8815;107.763;203.1522;56.7175;;;;;;;;;;;;;;28821000000;1.14028E+11;2.31058E+11;3.67147E+11;6.698;7.839;;
01.11.1991;83.1825;;98.6168;73.4325;67.8429;92.3523;82.0692;89.0281;94.1953;64.5841;101.157;64.292;108.0477;203.1522;59.1362;;;;;;;;;;;;;;28868000000;1.17474E+11;2.349E+11;3.68456E+11;6.637;7.636;;
01.12.1991;82.985;;98.0748;73.4476;67.445;91.6148;81.8132;89.0932;94.8632;64.5841;101.4656;64.292;108.0477;203.1522;59.1362;;;;;;;;;;;;;;30805000000;1.2075E+11;2.42535E+11;3.74547E+11;6.37;7.415;;
01.01.1992;83.3753;;98.0198;74.1108;67.1755;92.1181;84.5283;90.4919;94.8632;64.5841;101.4656;64.292;108.1189;203.1522;59.1362;;;;;;;;;;;;;;29606000000;1.15777E+11;2.37032E+11;3.69757E+11;6.175;7.22;;
01.02.1992;83.9704;;98.398;74.8374;67.3643;92.0307;84.682;90.4919;94.8632;64.8983;101.4656;66.7312;109.8172;209.3894;59.1717;;;;;;;;;;;;;;28824000000;1.15855E+11;2.37759E+11;3.69863E+11;6.132;7.242;;
01.03.1992;84.2157;;98.8194;74.9735;67.2714;92.6684;84.6849;90.5354;95.9649;64.8983;102.9792;66.7312;109.8172;209.3894;59.1717;;;;;;;;;;;;;;29057000000;1.15292E+11;2.37095E+11;3.70517E+11;6.676;7.917;;
01.04.1992;84.35;;98.9359;75.1184;67.3666;92.6623;84.9452;91.8594;95.9649;64.8983;102.9792;66.7312;109.8211;209.3894;59.1717;;;;;;;;;;;;;;29026000000;1.15524E+11;2.36896E+11;3.75012E+11;6.545;8.104;;
01.05.1992;84.5723;;98.7367;75.5993;69.1888;91.7218;85.8795;91.8594;95.9649;64.9584;102.9792;67.3047;105.9107;209.3894;59.2818;;;;;;;;;;;;;;28876000000;1.14763E+11;2.36165E+11;3.75722E+11;6.861;8.494;;
01.06.1992;84.9083;;99.5677;75.6298;69.2226;93.1253;86.0512;91.9096;96.6807;64.9584;103.7183;67.3047;105.9107;209.3894;59.2818;;;;;;;;;;;;;;29051000000;1.15863E+11;2.3599E+11;3.73973E+11;6.924;8.513;;
01.07.1992;84.6528;;98.7971;75.692;69.124;91.6557;85.8356;92.0602;96.6807;64.9584;103.7183;67.3047;105.9661;211.4626;59.2818;;;;;;;;;;;;;;28879000000;1.10898E+11;2.29376E+11;3.7053E+11;6.867;8.322;;
01.08.1992;84.8742;;98.2546;76.3827;69.0505;90.4203;85.6196;92.0602;96.6807;64.7729;103.7183;66.8384;111.358;211.4626;61.1336;;;;;;;;;;;;;;28370000000;1.10737E+11;2.29962E+11;3.70091E+11;6.854;7.7;;
01.09.1992;84.9742;;98.4838;76.4029;69.0027;90.7608;85.468;92.0846;97.5211;64.7729;104.0785;66.8384;111.358;211.4626;61.1336;;;;;;;;;;;;;;28613000000;1.1601E+11;2.35292E+11;3.72335E+11;6.292;6.959;;
01.10.1992;85.0976;;98.7055;76.4654;69.2245;90.9345;85.6732;92.1734;97.5211;64.7729;104.0785;66.8384;111.3606;211.4626;61.1336;;;;;;;;;;;;;;28404000000;1.168E+11;2.38049E+11;3.72253E+11;6.092;5.95;;
01.11.1992;85.9162;;98.9624;77.6271;70.8486;91.172;85.7469;93.5881;97.5211;64.856;104.0785;67.8564;111.8296;211.4626;63.0549;;;;;;;;;;;;;;28696000000;1.20557E+11;2.45244E+11;3.776E+11;6.063;6.064;;
01.12.1992;85.8238;;98.7127;77.6319;70.7399;90.4783;85.6647;93.6588;98.1118;64.856;104.3084;67.8564;111.8296;211.4626;63.0549;;;;;;;;;;;;;;30835000000;1.24059E+11;2.55466E+11;3.81109E+11;5.68;5.797;;
01.01.1993;86.264;;99.2956;77.9829;70.897;91.4739;87.2852;94.5192;98.1118;64.856;104.3084;67.8564;111.8781;211.4626;63.0549;;;;;;;;;;;;;;29907000000;1.2258E+11;2.5756E+11;3.8082E+11;5.539;5.139;;
01.02.1993;86.8177;;99.4594;78.7747;70.8936;91.5425;87.3552;94.5192;98.1118;64.5142;104.3084;70.1267;114.1132;216.4771;62.8993;;;;;;;;;;;;;;29336000000;1.22942E+11;2.61858E+11;3.81412E+11;4.907;4.894;;
01.03.1993;87.28;;100.563;78.8411;71.1153;92.6014;88.5548;94.5499;98.8975;64.5142;105.0345;70.1267;114.1132;216.4771;62.8993;;;;;;;;;;;;;;29445000000;1.26397E+11;2.68917E+11;3.86381E+11;4.688;4.509;;
01.04.1993;87.5452;;101.0925;78.9428;71.0187;92.6786;90.7392;95.169;98.8975;64.5142;105.0345;70.1267;114.1129;216.4771;62.8993;;;;;;;;;;;;;;29498000000;1.26347E+11;2.70928E+11;3.87962E+11;4.845;4.47;;
01.05.1993;87.5966;;100.7997;79.2059;72.5162;91.8483;90.9623;95.169;98.8975;65.1473;105.0345;70.3964;110.3809;216.4771;63.0347;;;;;;;;;100.229;;;;;29156000000;1.27387E+11;2.74177E+11;3.86007E+11;4.846;4.626;;
01.06.1993;87.5742;;100.711;79.2248;72.4427;91.8061;90.9359;95.169;98.9153;65.217;104.9519;70.3964;110.4931;216.4771;63.1678;;;;;;;;;100.229;;;;;29289000000;1.29079E+11;2.76329E+11;3.84747E+11;4.566;4.54;;
01.07.1993;87.5199;;100.5054;79.2647;72.4129;91.1873;91.1955;95.3402;98.9153;65.217;104.9519;70.3964;110.4931;216.4771;63.1678;;;;;;;;;100.229;;;;;29272000000;1.25309E+11;2.73954E+11;3.8495E+11;4.546;4.317;;
01.08.1993;87.9514;;100.4914;79.9723;72.6456;91.1436;91.2004;95.3402;99.0206;65.217;104.9519;70.5384;114.3599;216.4771;63.1678;;;;;;;;;100.229;;;;;29110000000;1.25923E+11;2.75895E+11;3.85434E+11;4.479;4.336;;
01.09.1993;87.8974;;100.2318;80.0461;72.6296;90.614;91.0445;95.3402;99.0511;65.1606;105.0803;70.5384;114.6247;216.4771;65.2461;;;;;;;;;100.229;;;;;29165000000;1.28172E+11;2.79623E+11;3.87442E+11;4.455;4.213;;
01.10.1993;87.9629;;100.3064;80.1057;72.7798;90.6541;91.0237;95.4857;99.0511;65.1606;105.0803;70.5384;114.6247;216.4771;65.2461;;;;;;;;;101.6169;;;;;29233000000;1.32485E+11;2.85644E+11;3.92784E+11;4.208;3.999;;
01.11.1993;87.8444;;100.3023;79.9164;72.3167;90.6034;91.0908;95.4857;99.1033;65.1606;105.0803;71.2428;113.9415;216.4771;65.2461;;;;;;;;;101.7161;;;;;29537000000;1.35327E+11;2.90698E+11;3.97033E+11;4.247;3.867;;
01.12.1993;87.9542;;100.5563;79.9365;72.2817;91.6501;90.9635;95.4857;99.1326;65.0608;104.934;71.2428;113.916;216.4771;65.2336;;;;;;;;;101.7161;;;;;31353000000;1.36593E+11;2.9881E+11;4.00107E+11;4.136;3.552;;
01.01.1994;88.0571;;100.4564;80.165;72.1362;91.7347;91.2063;96.7246;99.1326;65.0608;104.934;71.2428;113.916;216.4771;65.2336;;;;;;;;;102.0134;;;;;30394000000;1.35995E+11;3.02458E+11;4.0394E+11;4.206;3.653;;
01.02.1994;88.4146;;100.5433;80.69;72.6618;92.0103;91.1746;96.7246;99.1883;65.0608;104.934;71.8093;114.4868;218.9934;65.2336;;;;;;;;;102.0134;;;;;29943000000;1.36121E+11;3.05128E+11;4.07464E+11;4.465;3.806;;
01.03.1994;88.416;;100.4819;80.7304;72.6268;91.8368;91.1595;96.7246;99.1985;65.3751;104.9753;71.8093;114.7992;218.9934;65.2354;;;;;;;;;102.0134;;;;;30163000000;1.34777E+11;3.04256E+11;4.0801E+11;4.634;3.941;;
01.04.1994;88.4621;;100.4926;80.7986;72.6384;91.7262;91.4455;97.0626;99.1985;65.3751;104.9753;71.8093;114.7992;218.9934;65.2354;;;;;;;;;102.1126;;;;;29942000000;1.34249E+11;3.04541E+11;4.11014E+11;5.062;4.033;;
01.05.1994;87.913;;100.591;79.8481;71.8805;91.6695;91.9819;97.0626;99.1385;65.3751;104.9753;72.0545;110.3787;218.9934;65.2354;;;;;;;;;102.1126;;;;;30031000000;1.34844E+11;3.05522E+11;4.10172E+11;5.046;4.045;;
01.06.1994;88.0514;;100.8973;79.8818;71.8893;92.5029;92.1249;97.0626;99.1756;65.9938;104.973;72.0545;110.2616;218.9934;65.3933;;;;;;;;;102.1126;;;;;30055000000;1.35933E+11;3.04906E+11;4.07858E+11;5.334;4.367;;
01.07.1994;88.0362;;100.7956;79.9205;71.8506;92.401;92.1289;97.1325;99.1756;65.9938;104.973;72.0545;110.2616;219.5933;65.3933;;;;;;;;;102.3108;;;;;29933000000;1.31744E+11;2.99419E+11;4.0356E+11;5.273;4.452;;
01.08.1994;88.3819;;100.6843;80.5493;72.059;91.9113;92.2229;97.1325;99.1936;65.9938;104.973;72.145;114.0079;219.5933;65.3933;;;;;;;;;102.3108;;;;;29624000000;1.30951E+11;2.98456E+11;4.01941E+11;5.492;4.605;;
01.09.1994;88.4176;;100.7129;80.5895;72;92.3335;92.1406;97.1325;99.1941;66.0069;105.0296;72.145;113.9735;219.5933;66.5798;;;;;;;;;102.3108;;;;;29634000000;1.34167E+11;3.02254E+11;4.04723E+11;5.636;4.535;;
01.10.1994;88.3448;;100.5018;80.6029;72.0218;92.088;91.6028;97.1546;99.1941;66.0069;105.0296;72.145;113.9735;219.5933;66.5798;;;;;;;;;102.9057;;;;;29480000000;1.3456E+11;3.03238E+11;4.07134E+11;5.594;4.336;;
01.11.1994;88.3385;;100.268;80.738;72.1823;91.1897;91.8596;97.1546;99.367;66.0069;105.0296;72.9815;113.1641;219.5933;66.5798;;;;;;;;;103.0048;;;;;29684000000;1.40283E+11;3.09573E+11;4.11637E+11;5.368;4.424;;
01.12.1994;88.3237;;100.1945;80.7597;72.1623;91.1651;91.8687;97.1546;99.3548;65.8725;105.0814;72.9815;113.1015;219.5933;66.9587;;;;;;;;;103.0048;;;;;31723000000;1.41404E+11;3.1325E+11;4.1502E+11;5.304;4.586;;
01.01.1995;88.9508;;100.7689;81.4182;72.7455;92.5269;93.0456;98.0603;99.3548;65.8725;105.0814;72.9815;113.3024;226.2313;66.9587;;;;;;;;;104.1945;;;;;30817000000;1.41364E+11;3.10439E+11;4.14385E+11;5.322;4.423;;
01.02.1995;89.7438;;101.1332;82.4761;72.7733;93.4916;93.1742;98.3432;99.5171;65.8725;105.0814;77.3095;113.8392;226.2313;66.9587;;;;;;;;;104.1945;;;;;29984000000;1.39605E+11;3.09562E+11;4.13275E+11;5.325;4.259;;
01.03.1995;89.7989;;101.0912;82.5913;72.7686;92.906;93.1064;98.3432;99.6131;67.032;105.6726;77.3095;114.7562;226.2313;66.9805;;;;;;;;;104.1945;;;;;30118000000;1.38909E+11;3.07998E+11;4.12428E+11;5.179;3.812;;
